,Date,Month,Tag.Number,Collector,Cultivar ,Species,AscensionNumber,Inflorescence.Type,False.Sepals,Flower.Type,Flower.shape,PaniclesPerTransect,TotalPaniclesA,AvgInflorescencesPerPanicle,transects_per_plant,TotalPaniclesB,TotalInflorescences_A,TotalInflorescences_B,TotalInflorescences_AB,Start.Time,End.Time,Rain,Wind,Cloud,TempF,InsectRichness,Araneae,Chauliognathus,Cerambycidae,Chrysomelidae,Curculionidae,Mordellidae,Scarabaeoidea,Diptera,Bombyliidae,Calliphoridae,Conopidae,Cecidomyiidae,Culicidae,Dolichopodidae,Drosophilidae,Empididae,Muscidae,Oestroidea,Syrphidae_total,Unknown_Bristly_Flies,Tipulidae,Ulidiidae,Hemiptera,Aphididae,Cicadellidae,Miridae,Reduviidae,Hymenoptera,Xylocopa,Andrenidae,Protandrena,Apis.mellifera,Melissodes,Cerceris,Astata,Chrysididae,Hylaeus,Halictidae,Agapostemon,Augochlora,Green.Sweatbee,Halictus,Lasioglossum,Bombus affinis,Bombus auricomus,Bombus impatiens,Bombus bimaculatus,Bombus griseocollis,Bombus vagans,Symmorphus,Eurytoma,Braconidae,Apocrita,Scolia,Sphecius speciosus,Sphex,Vespidae,Dolichovespula.maculata,Dolichovespula,Lepidoptera,Hesperiidae,Celastrina ladon,Epargyreus clarus,Libythean carinenta,Pieris rapae,Polygonia comma,Vanessa atalanta,Notes
186,45512,Aug,3E,,Bounty,Hydrangea arborescens,12019,Half-open,4,Mop,Mop,,2,528.4,17.0973,0,1056.8,0,1056.8,0.694444444,0.697916667,0,2,85,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No bugs
189,45512,Aug,4F,,Haas Halo,Hydrangea arborescens,18022,Open,3,Lacy,Lacy,0.666666667,NA,563.4285714,9.334897459,6.223264973,0,3506.365293,3506.365293,0.661805556,0.665277778,0,2,100,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195,45512,Aug,9C,,Pillow Talk,Hydrangea paniculata,14021,Very dense,4,Mop-like panicle,Mop,3.333333333,NA,120.2,6.48256768,21.60855893,0,2597.348784,2597.348784,0.676388889,0.679861111,0,2,90,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
199,45513,Aug,23B,,Quick Fire Fabulous,Hydrangea paniculata,No tag,Dense,5,Mop-like panicle,Mop,,14,60.9,4.412197627,0,852.6,0,852.6,0.489583333,0.493055556,0,2,100,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
200,45513,Aug,2A,,Baby Lace,Hydrangea paniculata,16012,Open,4,Lacy panicle,Lacy,9,NA,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,0.413888889,0.417361111,0,2,100,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
204,45513,Aug,4A,,White Diamonds,Hydrangea paniculata,11045,Half-open,4,Mop-like panicle,Mop,2.333333333,NA,31,9.0432,21.1008,0,654.1248,654.1248,0.421527778,0.425,0,2,100,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205,45513,Aug,6A,,Honey Comb,Hydrangea paniculata,11031,Open,4,Lacy panicle,Lacy,8,NA,189.5,15.0877,120.7016,0,22872.9532,22872.9532,0.427083333,0.430555556,0,2,100,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
207,45513,Aug,7A,,Tickled Pink,Hydrangea paniculata,11044,Half-open,4,Lacy panicle,Lacy,12.66666667,NA,174.2,4.0192,50.90986667,0,8868.498773,8868.498773,0.388888889,0.392361111,0,2,80,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
215,45518,Aug,10D,,Daimond Rogue,Hydrangea paniculata,17047,Half-open,4,Mop-like panicle,Mop,4.666666667,NA,109,9.334897459,43.56285481,0,4748.351174,4748.351174,0.413194444,0.416666667,0,1,15,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
216,45518,Aug,10F,,Incrediball,Hydrangea arborescens,16025,Dense,4,Mop,Mop,,1,245,3.407399637,0,245,0,245,NA,NA,0,2,50,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No pollinators seen
218,45518,Aug,11F,,Invincibelle,Hydrangea arborescens,16026,Very dense,4,Mop,Mop,,1,119,2.143298939,0,119,0,119,NA,NA,0,2,50,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saw some flies but failed to catch
220,45518,Aug,12F,,White Dome,Hydrangea arborescens,2068,Open,4,Lacy,Lacy,0,NA,278.5,#VALUE!,#VALUE!,0,#VALUE!,0,NA,NA,0,2,40,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Past bloom but still noticed a couple flies on levaes/fruit
221,45518,Aug,13D,,Ruby,Hydrangea paniculata,98053,Half-open,4,Mop-like panicle,Mop,,34,232.8,13.163664,0,7915.2,0,7915.2,0.440972222,0.444444444,0,1,30,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
226,45518,Aug,20D,,Early Evolution,Hydrangea paniculata,2023-026A,Open,4,Lacy panicle,Lacy,0,NA,NA,1.037210829,0,#VALUE!,#VALUE!,0,0.381944444,0.385416667,0,0,5,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No pollinators seen, past bloom"
228,45518,Aug,2F,,Silver Leaf,Hydrangea arborescens,Unknown,Open,4,Lacy,Lacy,,1,390.5,3.64644432,0,390.5,0,390.5,0.545833333,0.549305556,0,2,80,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No pollinators seen
229,45518,Aug,3F,,Lime Rickey,Hydrangea arborescens,14020,Half-open,4,Mop,Mop,0,NA,371.4,21.59100198,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Past bloom but still noticed a couple flies on levaes/fruit
231,45518,Aug,5D,,Brussels Lace,Hydrangea paniculata,96102,Open,4,Lacy panicle,Lacy,25.33333333,NA,492.1,6.810747669,172.5389409,0,84906.41284,84906.41284,0.345833333,0.349305556,0,0,5,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
232,45518,Aug,5F,,Bella Anna,Hydrangea arborescens,10067,Half-open,4,Mop,Mop,0,NA,88,3.407399637,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No data taken since past bloom but still noticed a couple flies on levaes/fruit
233,45518,Aug,6D,,Strawberry Sundae,Hydrangea paniculata,15055,Dense,4,Mop-like panicle,Mop,14,NA,42.8,11.8144796,165.4027144,0,7079.236174,7079.236174,0.354861111,0.358333333,0,0,5,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
236,45518,Aug,7F,,Silver Leaf,Hydrangea arborescens,3094,Open,4,Lacy,Lacy,0,NA,460,7.147030867,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No data taken since past bloom but still noticed a couple flies on levaes/fruit
238,45518,Aug,8F,,Pink Pincushion,Hydrangea arborescens,11029,Half-open,4,Lacy,Lacy,0,NA,424.5,3.893592213,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No data taken since past bloom but still noticed a couple flies on levaes/fruit
239,45518,Aug,9F,,Incrediball,Hydrangea arborescens,9050,Dense,3,Mop,Mop,0,NA,557.4,13.163664,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No data taken since past bloom but still noticed a couple flies on levaes/fruit
240,45524,Aug,1A,,Strawberry Shake,Hydrangea paniculata,18031B,Very dense,4,Mop-like panicle,Mop,2.333333333,NA,68.4,4.148843315,9.680634402,0,662.1553931,662.1553931,0.544444444,0.547916667,0,2,20,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
250,45525,Aug,12D,,Phantom,Hydrangea paniculata,1004,Dense,4,Mop-like panicle,Mop,2.666666667,NA,98.3,21.00351928,56.00938476,0,5505.722521,5505.722521,0.396527778,0.4,0,0,5,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
253,45525,Aug,14C,,Fire Light,Hydrangea paniculata,18008A,Dense,4,Mop-like panicle,Mop,,9,94.3,8.573195757,0,848.7,0,848.7,0.477083333,0.480555556,0,1,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
255,45525,Aug,16D,,Green Spire,Hydrangea paniculata,95054,Open,4,Lacy panicle,Lacy,13.33333333,NA,109.8,16.59537326,221.2716435,0,24295.62645,24295.62645,0.422916667,0.426388889,0,1,5,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
259,45525,Aug,21D,,Candy Apple,Hydrangea paniculata,20012A,Very dense,5,Mop-like panicle,Mop,,8,76.9,2.532253,0,615.2,0,615.2,0.409722222,0.413194444,0,0,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
260,45525,Aug,2A,,Baby Lace,Hydrangea paniculata,16012,Open,4,Lacy panicle,Lacy,11.33333333,NA,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,0.64375,0.647222222,0,1,0,74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
262,45525,Aug,4A,,White Diamonds,Hydrangea paniculata,11045,Half-open,4,Mop-like panicle,Mop,,7,31,9.0432,0,217,0,217,0.648611111,0.652083333,0,1,0,74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
266,45533,Aug,11B,,Strawberry Sundae,Hydrangea paniculata,15012,Open,4,Mop-like panicle,Mop,7,NA,269.7,7.5988,53.1916,0,14345.77452,14345.77452,0.630555556,0.634027778,0,3,80,78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
267,45533,Aug,12B,,Vanilla Strawberry,Hydrangea paniculata,10063,Dense,4,Mop-like panicle,Mop,8.333333333,NA,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,0.638888889,0.642361111,0,3,80,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
268,45533,Aug,15B,,Zinfin Doll,Hydrangea paniculata,15049,Half-open,4,Mop-like panicle,Mop,2.666666667,NA,107.9,1.507828,4.020874667,0,433.8523765,433.8523765,0.615972222,0.619444444,0,3,100,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
269,45533,Aug,16B,,Dolly,Hydrangea paniculata,1127,Dense,4,Lacy panicle,Lacy,1.333333333,NA,126.2,2.989908,3.986544,0,503.1018528,503.1018528,0.652083333,0.655555556,0,3,100,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
270,45533,Aug,17B,,Limelight,Hydrangea paniculata,1072,Very dense,4,Mop-like panicle,Mop,16.66666667,NA,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,0.623611111,0.627083333,0,3,25,78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
271,45533,Aug,18B,,Big Ben,Hydrangea paniculata,1126,Dense,4,Lacy panicle,Lacy,11.33333333,NA,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,0.659722222,0.663194444,0,3,100,78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
272,45533,Aug,1D,,Floribunda,Hydrangea paniculata,87273-0,Open,4,Lacy panicle,Lacy,3.333333333,NA,243,3.176458163,10.58819388,0,2572.931112,2572.931112,0.475694444,0.479166667,0,2,100,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
273,45533,Aug,3D,,Vanilla Strawberry,Hydrangea paniculata,10063,Dense,5,Mop-like panicle,Mop,5.333333333,NA,349.6,18.18765395,97.00082105,0,33911.48704,33911.48704,0.484027778,0.4875,0,2,100,75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,
274,45531,Aug,4D,,Great Star,Hydrangea paniculata,12020,Open,4,Lacy panicle,Lacy,3,NA,167.9,16.08081945,48.24245835,0,8099.908758,8099.908758,0.730555556,0.734027778,0,0,50,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
275,45533,Aug,5D,,Brussels Lace,Hydrangea paniculata,96102,Open,4,Lacy panicle,Lacy,4.333333333,NA,492.1,6.810747669,29.5132399,0,14523.46535,14523.46535,0.492361111,0.495833333,0,1,100,75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
276,45533,Aug,6D,,Strawberry Sundae,Hydrangea paniculata,15055,Dense,4,Mop-like panicle,Mop,3,NA,42.8,11.8144796,35.44343879,0,1516.97918,1516.97918,0.502083333,0.505555556,0,1,100,76,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
277,45533,Aug,7D,,Pink Diamond,Hydrangea paniculata,97033,Open,4,Lacy panicle,Lacy,3.333333333,NA,160.7,14.58577728,48.6192576,0,7813.114696,7813.114696,0.509722222,0.513194444,0,1,100,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1 hummingbird outside of survey window
278,45531,Aug,8D,,Limelight,Hydrangea paniculata,1072,Very dense,4,Mop-like panicle,Mop,15,NA,104.4,14.58577728,218.7866592,0,22841.32722,22841.32722,0.736805556,0.740277778,0,0,50,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
279,45533,Aug,11D,,Kyushu,Hydrangea paniculata,93021,Open,NA,Lacy panicle,Lacy,5,NA,404.7,9.334897459,46.6744873,0,18889.16501,18889.16501,0.519444444,0.522916667,0,2,100,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
280,45533,Aug,12D,,Phantom,Hydrangea paniculata,1004,Dense,4,Mop-like panicle,Mop,3.333333333,NA,98.3,21.00351928,70.01173094,0,6882.153152,6882.153152,0.524305556,0.527777778,0,1,100,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
281,45531,Aug,13D,,Ruby,Hydrangea paniculata,98053,Half-open,4,Mop-like panicle,Mop,8,NA,232.8,13.163664,105.309312,0,24516.00782,24516.00782,0.744444444,0.747916667,0,0,25,88,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
282,45533,Aug,15D,,Tickled Pink,Hydrangea paniculata,11044,Half-open,4,Lacy panicle,Lacy,,8,88.6,4.412197627,0,708.8,0,708.8,0.5375,0.540972222,0,2,85,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
283,45533,Aug,16D,,Green Spire,Hydrangea paniculata,95054,Open,4,Lacy panicle,Lacy,11.66666667,NA,109.8,16.59537326,193.612688,0,21258.67315,21258.67315,0.547222222,0.550694444,0,2,100,76,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
284,45533,Aug,17D,,Pink Lady,Hydrangea paniculata,1005,Dense,4,Mop-like panicle,Mop,3.666666667,NA,91.7,8.20449972,30.08316564,0,2758.626289,2758.626289,0.603472222,0.606944444,0,2,100,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
285,45533,Aug,21D,,Candy Apple,Hydrangea paniculata,20012A,Very dense,5,Mop-like panicle,Mop,,5,76.9,2.532253,0,384.5,0,384.5,0.53125,0.534722222,0,0,100,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
286,45531,Aug,4F,,Haas Halo,Hydrangea arborescens,18022,Open,3,Lacy,Lacy,,7,563.4285714,9.334897459,0,3944,0,3944,0.436805556,0.440277778,0,1,100,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Heat advisory going on
